title,author,publisher,publication_year,call_number,ISBN
(사진집)실크로드. 2: 천산남로.천산북로,NHK취재반 촬영.해설;이명성 역,서린문화사,1987,668.891 엔98실 v.2,
(사진집)실크로드. 1: 장안.하서회랑.돈황,NHK취재반 [촬영.해설;이명성 역],서린문화사,1987,668.891 엔98실 v.1,
식물,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.20,
곤충,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.19,
영장류,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.18,
해,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.17,
동물의 행동,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.16,
파충류,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.15,
산,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.14,
지구,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.13,
오스트레일리아,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.12,
조류,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.11,
양극,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.10,
사막,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.9,
생태,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.8,
원시인,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.7,
포유류,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.6,
조류,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.5,
남아메리카,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.4,
아프리카,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.3,
북아메리카,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.2,
유라시아,타임 라이프 북스 편집부 저;한국일보 타임 라이프 편집부 역,한국일보 타임 라이프,1990,400 라97 v.1,
셰익스피어 4대 희극,윌리엄 셰익스피어 지음;정홍택 옮김,소담출판사,2002,808 베56 v.75,8973814990
변신,프란츠 카프카 지음;안영란 옮김,소담출판사,2002,808 베56 v.74,8973814982
오디세이아,호메로스 지음;박용철 옮김,소담출판사,2002,808 베56 v.73,897381477X
일리아스,호메로스 지음;박용철 옮김,소담출판사,2002,808 베56 v.72,8973817183
구토,사르트르 지음;이혜정 옮김,소담출판사,2002,808 베56 v.71,8973814788
인형의 집,헨릭 입센 지음;김광자 옮김,소담출판사,2002,808 베56 v.70,897381480X
얼마나 행복한가,뿌쉬낀...[등]지음;류필하 옮김,소담출판사,2001,808 베56 v.68,8973813978
까자끄 사람들,톨스토이 지음;안정범 옮김,소담출판사,2003,808 베56 v.66,8973813870
대위의 딸,뿌쉬낀 지음;이은연 옮김,소담출판사,2003,808 베56 v.65,8973813897
야간비행,쌩 떽쥐뻬리 지음;이원희 옮김,소담출판사,2002,808 베56 v.64,8973813889
꼬마천사 안나,핀 지음;박광수 옮김,소담출판사,2003,808 베56 v.63,8973811096
메아리,유리 나기빈 지음;류필하 옮김,소담출판사,2003,808 베56 v.62,8973813862
아쏠과 그레이,알렉산드르 그린 지음;류필하 옮김,소담출판사,2003,808 베56 v.61,8973813854
부활. 하,톨스토이 지음;장정희 옮김,소담출판사,2003,808 베56 v.60,8973812157
부활. 상,톨스토이 지음;장정희 옮김,소담출판사,2003,808 베56 v.59,8973812149
심판,프란츠 카프카 지음;이진희 옮김,소담출판사,1997,808 베56 v.58,8973812122
로미오와 줄리엣,윌리엄 셰익스피어 지음;박용철 옮김,소담출판사,2003,808 베56 v.57,8973812084
멋진 신세계,올더스 헉슬리 지음;정홍택 옮김,소담출판사,2003,808 베56 v.56,8973812106
위대한 개츠비,F.S. 피츠제럴드 지음;유혜경 옮김,소담출판사,2003,808 베56 v.55,8973812114
첫사랑,I.S. 투르게네프 지음;안정범 옮김,소담출판사,2003,808 베56 v.54,8973812092
사랑의 문법,이반 부닌 지음;류필하 옮김,소담출판사,1996,808 베56 v.53,9788973812073
다락이 있는 집,안똔 체호프 지음;류필하 옮김,소담출판사,2002,808 베56 v.52,8973812068
소녀와 죽음,막심 고리끼 지음;안정범 옮김,소담출판사,1996,808 베56 v.51,897381205X
이반 데니소비치의 하루,솔제니친 지음;류필하 옮김,소담출판사,2002,808 베56 v.50,8973810499
제인에어,샬럿 브론테 지음;유혜경 옮김,소담출판사,2003,808 베56 v.49,8973810502
페스트,알베르 까뮈 지음;유혜경 옮김,소담출판사,2003,808 베56 v.48,8973810480
테스,토마스 하디 지음;이동민 옮김,소담출판사,2002,808 베56 v.47,8973810472
폭풍의 언덕,에밀리 브론테 지음;유혜경 옮김,소담출판사,2003,808 베56 v.46,8973810464
대지,펄 S. 벅 지음;유혜경 옮김,소담출판사,2003,808 베56 v.45 c.4,8973810456
여자의 일생,기 드 모파상 지음;이동민 옮김,소담출판사,2003,808 베56 v.44,8973810448
양치는 언덕,미우라 아야코 지음;서치헌 옮김,소담출판사,1998,808 베56 v.43 c.2,897381043X
수레바퀴 아래서,헤르만 헤세 지음;유혜경 옮김,소담출판사,2003,808 베56 v.42,8973810421
목걸이,기 드 모파상 지음;서치헌 옮김,소담출판사,2003,808 베56 v.41,8973810413
홍당무,쥘 르나르 지음;서치현 옮김,소담출판사,2002,808 베56 v.40,8973810405
이상한 나라의 앨리스,루이스 캐롤 지음;이동민 옮김,소담출판사,2003,808 베56 v.39,8973810391
이방인,알베르 카뮈 지음;유혜경 옮김,소담출판사,2003,808 베56 v.38,8973810383
파리대왕,윌리엄 제랄드 골딩 지음;유혜경 옮김,소담출판사,2003,808 베56 v.37,8973810375
젊은 시인에게 보내는 편지,라이너 마리아 릴케 지음;이동민 옮김,소담출판사,2002,808 베56 v.36,8973810367
지와 사랑,헤르만 헤세 지음;서치헌 옮김,소담출판사,2002,808 베56 v.35,8973810359
싯달타,헤르만 헤세 지음;유혜경 옮김,소담출판사,2003,808 베56 v.34,8973810340
신부 세르기,톨스토이 지음;이은연 옮김,소담출판사,2003,808 베56 v.33,8973817787
키다리 아저씨,진 웹스터 지음;정홍택 옮김,소담출판사,2003,808 베56 v.32,8973810324
이솝 우화,이솝 지음;김재천 옮김,소담출판사,2003,808 베56 v.31,8973810316
동물농장,조지 오웰 지음;정홍택 옮김,소담출판사,2003,808 베56 v.30 c.4,8973810308
(개관 3주년 기념)옛 속옷과 침선 겹겹이 깃든 기품. 하,경기여고 경운박물관 [편],경기여고 경운박물관,2006,592.912 경96ㅇ v.2,
호밀밭의 파수꾼,J.D. 샐린저 지음;김재천 옮김,소담출판사,2003,808 베56 v.28,8973810286
주홍글씨,나사니엘 호손 지음;박용철 옮김,소담출판사,2002,808 베56 v.27,8973810278
작은 아씨들,루이자 M. 올컷 지음;김재천 옮김,소담출판사,2003,808 베56 v.26,897381026X
달과 6펜스,서머셋 모옴 지음;김정욱 옮김,소담출판사,2003,808 베56 v.25,8973810251
회색노트,로제 마르탱 뒤 가르 지음;김재천 옮김,소담출판사,2003,808 베56 v.24 c.2,8973810243
안네의 일기,안네 프랑크 지음;김재천 옮김,소담출판사,2003,808 베56 v.23,8973810235
기탄잘리,R. 타고르 지음;김광자 옮김,소담출판사,2002,808 베56 v.22,8973814796
빙점,미우라 아야코 지음;김정욱 옮김,소담출판사,2002,808 베56 v.21,8973814869
꽃들에게 희망을,트리나 포올러스 지음;박용철 옮김,소담출판사,2002,808 베56 v.20,8973810200
젊은 베르테르의 슬픔,J.W. 괴테 지음;정홍택 옮김,소담출판사,1998,808 베56 v.19 c.2,8973810197
데미안,헤르만 헤세 지음;정홍택 옮김,소담출판사,2003,808 베56 v.18,8973810189
그리스 로마 신화,토머스 블핀치 지음;박용철 옮김,소담출판사,2002,808 베56 v.17 c.2,8973810170
독일인의 사랑,막스 뮐러 지음;박용철 옮김,소담출판사,2002,808 베56 v.16,8973810162
포우 단편집,E.A. 포우 지음;박용철 옮김,소담출판사,2002,808 베56 v.15,8973810154
비밀일기,S. 타운젠드 지음;박용철 옮김,소담출판사,2003,808 베56 v.14,8973810146
슬픔이여 안녕,프랑소와즈 사강 지음;정홍택 옮김,소담출판사,2002,808 베56 v.13,8973810138
노인과 바다,어네스트 헤밍웨이 지음;정홍택 옮김,소담출판사,2003,808 베56 v.12,897381012X
아홉가지 슬픔에 관한 명상,칼릴 지브란 지음;안정효 옮김,소담출판사,2003,808 베56 v.11,8973810111
마지막 수업,알퐁스 도데 지음;송은실 옮김,소담출판사,2003,808 베56 v.10,8973810103
마지막 잎새,O. 헨리 지음;송은실 옮김,소담출판사,1996,808 베56 v.9,897381009X
아낌없이 주는 나무,쉘 실버스타인 글.그림;김제하 옮김,소담출판사,2003,808 베56 v.8,8973810081
무엇으로 사는가,톨스토이 지음;김제하 옮김,소담출판사,2003,808 베56 v.7,8973810073
전원교향악,앙드레 지드 지음;김제하 옮김,소담출판사,2002,808 베56 v.6,8973810065
"크눌프, 그 삶의 세 이야기",헤르만 헤세 지음;송은실 옮김,소담출판사,2003,808 베56 v.5,8973810057
갈매기의 꿈,리처드 바크 지음;송은실 옮김,소담출판사,2003,808 베56 v.2,8973810022
어린왕자,쎙 떽쥐뻬리 지음;김제하 옮김,소담출판사,2003,808 베56 v.1,8973810014
우리들의 일그러진 영웅,이문열 지음,소담출판사,2003,813.6082 베56 v.35,8973817256
혈의 누,이인직 지음,소담출판사,2002,813.6082 베56 v.34,8973817116
수난 이대(외),하근찬;이범선 지음,소담출판사,2002,813.6082 베56 v.33,8973814958
김유정.채만식.이효석 단편선,김유정;채만식;이효석 지음,소담출판사,2002,813.6082 베56 v.32,8973814974
나도향.유진오 단편선,나도향;유진오 지음,소담출판사,2002,813.6082 베56 v.31,8973814966
님의 침묵,한용운 지음,소담출판사,2002,813.6082 베56 v.30,8973812033
하늘과 바람과 별과 시,윤동주 지음,소담출판사,2001,813.6082 베56 v.29,8973812025
진달래꽃,김소월 지음,소담출판사,2002,813.6082 베56 v.28,8973812017
백범일지,김구 지음,소담출판사,2002,813.6082 베56 v.27,8973814818
삼대,염상섭 지음,소담출판사,2003,813.6082 베56 v.26,8973814702
사랑. 하,이광수 지음,소담출판사,2000,813.6082 베56 v.25,8973811983
사랑. 상,이광수 지음,소담출판사,2000,813.6082 베56 v.24,8973811975
인간문제,강경애 지음,소담출판사,2001,813.6082 베56 v.23,8973811967
환희,나도향 지음,소담출판사,2001,813.6082 베56 v.22,8973811959
탁류. 하,채만식 지음,소담출판사,2002,813.6082 베56 v.21,8973811886
탁류. 상,채만식 지음,소담출판사,2002,813.6082 베56 v.20,8973811878
금수회의록(외),안국선...[등]지음,소담출판사,2002,813.6082 베56 v.19,8973817124
무영탑,현진건 지음,소담출판사,2002,813.6082 베56 v.18,8973817132
흙. 하,이광수 지음,소담출판사,2002,813.6082 베56 v.17,8973811940
흙. 상,이광수 지음,소담출판사,2002,813.6082 베56 v.16,8973811932
소나기(외),황순원...[등]지음,소담출판사,2002,813.6082 베56 v.15,8973811851
무녀도,김동리 지음,소담출판사,2001,813.6082 베56 v.14,8973811843
날개(외),이상...[등]지음,소담출판사,2001,813.6082 베56 v.13,8973811835
탈출기(외),최서해...[등]지음,소담출판사,2002,813.6082 베56 v.12,8973811827
태평천하,채만식 지음,소담출판사,2002,813.6082 베56 v.11 c.2,8973811819
동백꽃,김유정 지음,소담출판사,2002,813.6082 베56 v.10,8973811800
메밀꽃 필 무렵,이효석 지음,소담출판사,2001,813.6082 베56 v.9,8973811797
상록수,심훈 지음,소담출판사,2002,813.6082 베56 v.8,8973811789
물레방아,나도향 지음,소담출판사,2001,813.6082 베56 v.6,8973811762
운수좋은 날,현진건 지음,소담출판사,2002,813.6082 베56 v.5,8973811754
사랑 손님과 어머니,주요섭 지음,소담출판사,2001,813.6082 베56 v.4,8973811746
표본실의 청개구리,염상섭 지음,소담출판사,2001,813.6082 베56 v.3,8973811738
배따라기,김동인 지음,소담출판사,2002,813.6082 베56 v.2,897381172X
무정,이광수 지음,소담출판사,2002,813.6082 베56 v.1,8973811711
왼쪽 가슴 아래께에 온 통증,장석남 지음,창작과비평사,2000,811.6082 창47 v.204,8936422049
내 영혼은 오래되었으나,허수경 지음,창작과비평사,2003,811.6082 창47 v.203,8936422030
살고 싶은 아침,정철훈 지음,창작과비평사,2000,811.6082 창47 v.202,8936422022
오랜 밤 이야기,김수영 지음,창작과비평사,2000,811.6082 창47 v.201,8936422014
불은 언제나 되살아난다,신경림 엮음,창작과비평사,2003,811.6082 창47 v.200,8936422006
흔들림에 대한 작은 생각,배창환 지음,창작과비평사,2000,811.6082 창47 v.199,8936421999
일만 마리 물고기가 산을 날아오르다,조용미 지음,창작과비평사,2000,811.6082 창47 v.198,8936421980
아기는 성이 없고,김명수 지음,창작과비평사,2000,811.6082 창47 v.197,8936421972
봄비 한 주머니,유안진 지음,창작과비평사,2000,811.6082 창47 v.195,8936421956
내 혀가 입 속에 갇혀 있길 거부한다면,김선우 지음,창작과비평사,2001,811.6082 창47 v.194,8936421948
먼지는 무슨 힘으로 뭉쳐지나,정복여 지음,창작과비평사,2000,811.6082 창47 v.193,893642193X
눈물이 나면 기차를 타라,정호승 지음,창작과비평사,2003,811.6082 창47 v.191,8936421913
흰 길이 떠올랐다,정윤천 지음,창작과비평사,1999,811.6082 창47 v.190,8936421905
갈잎 흔드는 여섯 악장 칸타타,윤금초 엮음,창작과비평사,1999,811.6082 창47 v.189,8936421891
작은 침묵들을 위하여,유승도 지음,창작과비평사,1999,811.6082 창47 v.188,8936421883
혼자 타오르고 있었네,조태일 지음,창작과비평사,1999,811.6082 창47 v.187,8936421875
아흐레 민박집,박흥식 지음,창작과비평사,1999,811.6082 창47 v.186,8936421867
사무원,김기택 지음,창작과비평사,2002,811.6082 창47 v.185,8936421859
옛날 녹천으로 갔다,장대송 지음,창작과비평사,1999,811.6082 창47 v.184,8936421840
황홀한 물살,강인한 지음,창작과비평사,1999,811.6082 창47 v.183,8936421832
길은 광야의 것이다,백무산 지음,창작과비평사,1999,811.6082 창47 v.182,8936421824
변명은 슬프다,권경인 지음,창작과비평사,1998,811.6082 창47 v.181,8936421816
후투티가 오지 않는 섬,노향림 지음,창작과비평사,1998,811.6082 창47 v.180,8936421808
산은 새소리마저 쌓아두지 않는구나,김영무 지음,창작과비평사,1998,811.6082 창47 v.178,8936421786
부드러운 직선,도종환 지음,창작과비평사,1998,811.6082 창47 v.177,8936421778
바람의 서쪽,장철문 지음,창작과비평사,1998,811.6082 창47 v.176,893642176X
꿈의 페달을 밟고,최영미 지음,창작과비평사,1998,811.6082 창47 v.175,8936421751
집은 아직 따뜻하다,이상국 지음,창작과비평사,1998,811.6082 창47 v.174,8936421743
그 여자네 집,김용택 지음,창작과비평사,2003,811.6082 창47 v.173,8936421735
어머니와 할머니의 실루엣,신경림 지음,창작과비평사,2003,811.6082 창47 v.172,8936421727
성에꽃 눈부처,고형렬 지음,창작과비평사,1998,811.6082 창47 v.171,8936421719
풀잎,박성룡 지음,창작과비평사,1998,811.6082 창47 v.170,8936421700
지금도 그 별은 눈뜨는가,박영근 지음,창작과비평사,1997,811.6082 창47 v.169,8936421697
살아 있는 것들의 무게,정양 지음,창작과비평사,1997,811.6082 창47 v.168,8936421689
"시절 하나 온다, 잡아먹자",이경림 지음,창작과비평사,1997,811.6082 창47 v.167,8936421670
자본에 살어리랏다,박남철 지음,창작과비평사,1997,811.6082 창47 v.165,8936421654
어머니,김선규 지음,창작과비평사,1997,811.6082 창47 v.164,8936421646
그리운 여우,안도현 지음,창작과비평사,2003,811.6082 창47 v.163,8936421638
바닥이 나를 받아주네,양애경 지음,창작과비평사,1997,811.6082 창47 v.162,893642162X
